517240109,Дикси,55.4864913,37.2963942
517240109,Пятёрочка,55.4862495,37.3053263
517240109,Пятёрочка,55.4921735,37.3129076
517240109,Пятёрочка,55.4877442,37.2970667
517240109,Продукты,55.4879741,37.2976306
517240109,Перекресток,55.4927343,37.3217759
517240109,Пятёрочка,55.4862495,37.3053263
517240109,Пятёрочка,55.4921735,37.3129076
517240109,Продукты,55.4879741,37.2976306
517240109,Мираторг,55.4920456,37.3124084
